Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend,z_score
1140,SEO,PeoplePerHour,Beginner,Australia,Bank Transfer,133,4964,20.65,79.62,3.51,10,Hourly,74.58,481,-0.01831007576251026
1141,Graphic Design,Freelancer,Expert,Asia,Bank Transfer,139,6717,72.1,91.23,3.9,36,Fixed,63.35,274,0.5808976929683022
1142,Digital Marketing,Upwork,Intermediate,USA,Bank Transfer,149,2313,65.7,67.39,4.92,24,Hourly,51.42,383,-0.9244708258511491
1143,Data Entry,Toptal,Expert,UK,PayPal,131,9854,88.5,83.9,3.8,64,Hourly,23.44,397,1.6531822169321122
1144,Digital Marketing,Fiverr,Intermediate,Middle East,Bank Transfer,230,3865,96.38,78.29,4.68,56,Hourly,56.67,322,-0.3939685685378456
1145,Data Entry,Freelancer,Beginner,Middle East,Mobile Banking,75,627,86.43,63.35,3.38,78,Hourly,53.64,182,-1.500776757442792
1146,Graphic Design,Upwork,Expert,Australia,Mobile Banking,277,472,10.7,93.93,4.34,78,Hourly,52.17,60,-1.5537586194811694
1147,SEO,Freelancer,Intermediate,Australia,Mobile Banking,191,2813,68.13,89.87,4.95,89,Hourly,44.29,439,-0.7535615934692859
1148,Customer Support,Freelancer,Intermediate,Asia,PayPal,7,1279,79.55,82.92,3.2,22,Fixed,47.01,62,-1.2779111184168424
1149,SEO,PeoplePerHour,Intermediate,Middle East,Bank Transfer,289,3226,98.28,92.53,3.02,52,Fixed,33.41,360,-0.6123905675218668
1150,Web Development,PeoplePerHour,Intermediate,Middle East,Bank Transfer,26,8995,40.59,93.36,3.87,50,Hourly,46.35,214,1.3595601557000712
1151,SEO,Freelancer,Beginner,Middle East,Crypto,170,737,21.14,85.42,3.19,47,Hourly,23.83,359,-1.463176726318782
1152,Content Writing,Upwork,Intermediate,UK,PayPal,250,772,86.03,91.85,4.5,23,Fixed,66.36,138,-1.4512130800520515
1153,Graphic Design,Fiverr,Intermediate,Middle East,Mobile Banking,238,796,35.16,84.87,4.83,76,Fixed,23.0,430,-1.4430094368977222
1154,Customer Support,Fiverr,Beginner,USA,Mobile Banking,162,4387,61.83,84.01,3.87,83,Fixed,15.95,133,-0.21553932993118044
1155,Customer Support,Toptal,Intermediate,Middle East,Bank Transfer,155,2762,42.04,80.93,3.52,19,Hourly,40.54,33,-0.7709943351722359
1156,Web Development,Toptal,Expert,USA,Mobile Banking,217,757,43.22,87.64,3.87,52,Hourly,56.08,192,-1.4563403570235074
1157,Customer Support,Fiverr,Expert,UK,Bank Transfer,222,8676,74.58,57.93,4.45,34,Hourly,40.64,354,1.2505200654404423
1158,SEO,Freelancer,Intermediate,Australia,Bank Transfer,250,533,39.34,94.04,3.02,29,Fixed,29.37,472,-1.5329076931305823
1159,Graphic Design,Freelancer,Beginner,USA,Crypto,280,1583,70.84,93.59,4.18,61,Fixed,49.07,319,-1.1739983051286693
1160,Digital Marketing,PeoplePerHour,Beginner,UK,PayPal,155,219,6.36,51.46,4.23,85,Hourly,34.29,476,-1.6402386910663924
1161,SEO,PeoplePerHour,Beginner,Middle East,Bank Transfer,200,1070,35.84,91.29,4.28,35,Fixed,75.3,86,-1.3493511775524611
1162,App Development,Toptal,Intermediate,UK,Bank Transfer,25,7143,35.31,56.44,3.48,5,Hourly,74.59,209,0.7265123589576497
1163,Data Entry,Fiverr,Intermediate,Middle East,Bank Transfer,261,6516,76.14,66.76,4.43,76,Hourly,45.17,461,0.5121921815507932
1164,Graphic Design,Freelancer,Expert,Asia,Crypto,21,897,34.88,87.18,3.18,7,Fixed,32.95,80,-1.4084857719565858
1165,Customer Support,Fiverr,Beginner,UK,Bank Transfer,55,8937,65.17,58.04,3.4,41,Hourly,61.6,321,1.339734684743775
1166,Web Development,Upwork,Intermediate,Australia,PayPal,274,3396,70.41,90.9,4.75,2,Fixed,12.57,414,-0.5542814285120333
1167,Digital Marketing,Fiverr,Intermediate,USA,PayPal,87,4063,67.55,91.61,4.48,89,Fixed,43.23,338,-0.3262885125146278
1168,Content Writing,Upwork,Intermediate,Asia,Mobile Banking,128,8128,62.31,75.37,3.03,10,Hourly,33.54,479,1.0632035467499203
1169,Digital Marketing,PeoplePerHour,Beginner,Australia,PayPal,294,81,44.29,50.32,3.5,44,Hourly,74.44,189,-1.6874096392037865
1170,SEO,PeoplePerHour,Beginner,Canada,Mobile Banking,266,8418,40.46,64.35,3.43,70,Fixed,10.84,437,1.162330901531401
1171,Data Entry,Toptal,Expert,Middle East,PayPal,53,7927,58.64,80.85,3.54,35,Hourly,48.7,347,0.9944980353324112
1172,Digital Marketing,Fiverr,Beginner,USA,Mobile Banking,10,6220,11.05,99.06,3.5,62,Fixed,61.85,232,0.41101391598073017
1173,Content Writing,Fiverr,Intermediate,Australia,Bank Transfer,121,7880,88.2,81.59,3.13,74,Hourly,43.95,391,0.9784325674885161
1174,App Development,Upwork,Expert,USA,Crypto,122,9744,83.4,62.99,3.92,73,Fixed,15.98,425,1.6155821858081023
1175,Web Development,PeoplePerHour,Beginner,Canada,Crypto,267,2365,37.91,81.7,4.47,20,Fixed,78.07,168,-0.9066962656834353
1176,Graphic Design,Upwork,Beginner,Europe,Crypto,133,115,58.85,77.0,4.21,35,Hourly,46.26,442,-1.6757878114018199
1177,Data Entry,PeoplePerHour,Beginner,Middle East,Bank Transfer,175,1978,93.56,88.99,4.35,37,Hourly,52.99,250,-1.0389800115469974
1178,Content Writing,Upwork,Beginner,Middle East,Crypto,31,5061,30.81,55.35,3.16,72,Fixed,26.56,167,0.014846315319571207
1179,Customer Support,PeoplePerHour,Intermediate,UK,PayPal,203,7583,75.53,88.05,4.9,54,Fixed,43.84,230,0.8769124834536893
1180,SEO,Upwork,Beginner,Middle East,Mobile Banking,101,6275,12.86,77.06,4.68,80,Fixed,40.04,149,0.4298139315427351
1181,SEO,PeoplePerHour,Intermediate,Middle East,Bank Transfer,21,5497,54.72,98.15,4.61,28,Fixed,15.24,151,0.16387916595655594
1182,SEO,Upwork,Intermediate,Australia,Crypto,177,634,88.98,67.09,4.65,70,Hourly,17.43,37,-1.4983840281894458
1183,Customer Support,Fiverr,Intermediate,Asia,PayPal,105,6520,57.41,81.63,4.87,32,Hourly,68.62,385,0.5135594554098482
1184,Customer Support,Toptal,Expert,Middle East,PayPal,190,6735,63.54,96.6,4.09,11,Hourly,26.79,380,0.5870504253340493
1185,Data Entry,Upwork,Intermediate,Middle East,Bank Transfer,188,5294,91.23,55.13,3.4,42,Fixed,23.65,296,0.09449001760951947
1186,Digital Marketing,Toptal,Beginner,Canada,Bank Transfer,219,8204,72.96,96.86,4.23,23,Hourly,45.34,488,1.0891817500719634
1187,Data Entry,Fiverr,Expert,Asia,Crypto,255,8001,71.11,84.39,4.49,30,Fixed,63.81,274,1.019792601724927
1188,SEO,Fiverr,Beginner,Canada,Mobile Banking,220,1798,60.71,53.39,4.48,9,Fixed,14.34,104,-1.1005073352044683
1189,App Development,PeoplePerHour,Intermediate,USA,Crypto,33,7720,65.13,65.05,4.04,88,Hourly,50.38,385,0.9237416131263199
1190,Content Writing,Toptal,Beginner,USA,Crypto,106,2254,81.35,85.41,3.14,59,Hourly,18.34,347,-0.944638115272209
1191,Graphic Design,Freelancer,Expert,Middle East,Bank Transfer,127,1942,98.03,53.37,3.74,28,Fixed,12.55,351,-1.0512854762784916
1192,Graphic Design,PeoplePerHour,Expert,Middle East,Crypto,58,7068,80.56,79.11,4.84,88,Fixed,13.69,61,0.7008759741003702
1193,Data Entry,Toptal,Beginner,UK,Crypto,287,3143,72.22,67.29,4.17,79,Hourly,68.39,466,-0.6407615000972562
1194,SEO,Upwork,Beginner,USA,Mobile Banking,106,1023,17.88,81.05,4.08,33,Fixed,18.26,15,-1.3654166453963563
1195,Customer Support,Upwork,Beginner,Australia,PayPal,121,4074,82.62,52.29,3.54,47,Hourly,13.16,349,-0.3225285094022268
1196,Web Development,Fiverr,Expert,Middle East,PayPal,108,9684,74.92,93.58,3.74,22,Hourly,40.65,149,1.5950730779222786
1197,App Development,Freelancer,Intermediate,Australia,Mobile Banking,49,6665,78.19,98.67,4.79,29,Fixed,69.08,141,0.5631231328005885
1198,Data Entry,Upwork,Beginner,Middle East,PayPal,118,4379,26.95,98.44,4.33,34,Fixed,28.37,115,-0.21827387764929024
1199,SEO,Toptal,Intermediate,Australia,Crypto,35,6765,90.83,87.48,4.57,42,Fixed,39.52,311,0.5973049792769611
1200,Digital Marketing,Toptal,Expert,Europe,Mobile Banking,168,1527,14.24,56.5,3.91,52,Fixed,12.79,64,-1.1931401391554382
1201,Graphic Design,Upwork,Beginner,Australia,Mobile Banking,193,5739,29.09,87.91,4.26,47,Fixed,41.44,428,0.24659923442937776
1202,Graphic Design,Toptal,Beginner,Asia,Bank Transfer,297,9012,67.99,51.23,3.5,74,Hourly,50.43,309,1.3653710696010544
1203,App Development,Toptal,Expert,USA,PayPal,199,7379,69.0,51.11,4.41,51,Hourly,49.96,193,0.8071815166418892
1204,Graphic Design,Fiverr,Beginner,Middle East,Bank Transfer,296,6494,34.77,66.18,3.86,45,Hourly,33.27,341,0.5046721753259912
1205,Web Development,Freelancer,Intermediate,USA,Crypto,265,8547,71.64,74.43,3.89,75,Hourly,32.09,429,1.2064254834859216
1206,SEO,Fiverr,Expert,Asia,Mobile Banking,211,51,41.85,88.52,4.3,34,Fixed,17.46,160,-1.6976641931466983
1207,SEO,Freelancer,Expert,Asia,Crypto,56,8512,5.02,84.16,4.87,21,Hourly,35.68,462,1.1944618372191913
1208,App Development,Toptal,Beginner,Australia,PayPal,53,6893,20.45,72.3,3.13,13,Fixed,16.96,305,0.6410577427667181
1209,SEO,Freelancer,Expert,Canada,Bank Transfer,10,9105,88.85,63.68,4.65,54,Fixed,63.66,360,1.397160186824081
1210,Customer Support,Toptal,Beginner,Canada,PayPal,228,6022,26.16,99.86,3.58,25,Fixed,77.64,277,0.3433338599575123
1211,App Development,Toptal,Beginner,Asia,Crypto,27,7953,15.73,71.31,3.89,21,Fixed,77.91,295,1.0033853154162682
1212,SEO,Fiverr,Expert,Canada,Bank Transfer,149,5155,69.81,72.57,3.04,1,Fixed,70.55,38,0.04697725100736149
1213,Web Development,Fiverr,Beginner,Middle East,PayPal,114,7752,46.87,58.18,3.6,58,Hourly,52.06,360,0.9346798039987592
1214,Content Writing,PeoplePerHour,Intermediate,UK,Crypto,216,2964,80.68,89.74,4.01,69,Fixed,59.06,168,-0.7019470052899632
1215,Data Entry,Upwork,Intermediate,Europe,PayPal,45,5206,86.84,84.68,3.11,86,Fixed,29.96,458,0.06440999271031154
1216,Data Entry,PeoplePerHour,Beginner,Australia,Mobile Banking,176,8348,85.37,61.04,3.98,71,Hourly,54.15,67,1.1384036089979401
1217,SEO,PeoplePerHour,Intermediate,UK,Bank Transfer,190,3218,34.74,54.12,4.85,13,Hourly,41.9,6,-0.6151251152399767
1218,Digital Marketing,Freelancer,Beginner,Canada,Bank Transfer,218,2649,53.03,84.02,3.21,52,Hourly,43.74,84,-0.809619821690537
1219,Graphic Design,Toptal,Intermediate,Australia,Bank Transfer,56,5766,66.76,82.73,4.53,23,Fixed,63.04,198,0.25582833297799834
1220,Web Development,Toptal,Expert,UK,Mobile Banking,74,2285,35.59,63.66,3.82,21,Fixed,29.73,131,-0.9340417428645335
1221,Digital Marketing,Toptal,Beginner,USA,Bank Transfer,200,2849,8.9,97.54,4.31,6,Fixed,32.26,75,-0.7412561287377917
1222,Customer Support,Upwork,Beginner,Canada,Mobile Banking,155,7063,52.09,57.55,3.52,20,Fixed,74.72,249,0.6991668817765516
1223,Digital Marketing,Freelancer,Beginner,UK,Bank Transfer,113,9753,6.22,71.62,3.32,76,Hourly,13.94,346,1.6186585519909757
1224,SEO,Freelancer,Beginner,Middle East,PayPal,122,5523,95.31,97.18,3.32,40,Hourly,43.99,442,0.17276644604041283
1225,Web Development,Toptal,Beginner,USA,PayPal,99,68,80.68,70.99,3.14,9,Hourly,73.9,208,-1.691853279245715
1226,Data Entry,PeoplePerHour,Beginner,Canada,PayPal,260,908,23.24,81.93,3.37,50,Hourly,52.73,83,-1.4047257688441848
1227,Graphic Design,Upwork,Expert,Europe,PayPal,48,9658,32.32,69.88,4.33,28,Hourly,48.25,222,1.5861857978384217
1228,Data Entry,PeoplePerHour,Expert,Asia,Mobile Banking,71,5430,98.37,63.71,4.76,11,Hourly,27.48,252,0.14097732881738628
1229,Digital Marketing,Fiverr,Intermediate,Canada,Crypto,160,3082,40.49,99.2,4.63,75,Fixed,34.03,409,-0.6616124264478435
1230,Customer Support,Freelancer,Beginner,Middle East,Crypto,210,4555,79.45,70.47,4.37,88,Fixed,69.64,30,-0.15811382785087438
1231,Graphic Design,Freelancer,Intermediate,Europe,PayPal,278,9668,47.45,94.7,3.22,56,Hourly,49.15,354,1.589603982486059
1232,Content Writing,PeoplePerHour,Intermediate,Europe,Crypto,159,5839,87.09,61.5,3.58,79,Hourly,46.03,200,0.2807810809057504
1233,Digital Marketing,Upwork,Expert,Europe,Crypto,183,2581,71.86,60.66,3.62,35,Hourly,16.97,452,-0.8328634772944704
1234,Data Entry,Freelancer,Intermediate,Australia,Bank Transfer,64,7521,7.18,51.56,3.5,81,Hourly,11.12,51,0.8557197386383383
1235,Data Entry,PeoplePerHour,Expert,Australia,Mobile Banking,78,4769,32.97,82.58,4.03,25,Fixed,77.46,367,-0.08496467639143691
1236,SEO,Upwork,Intermediate,Asia,PayPal,53,4913,58.01,68.43,4.07,19,Fixed,36.39,71,-0.03574281746546031
1237,Data Entry,PeoplePerHour,Beginner,Europe,Crypto,275,4088,92.99,93.22,3.71,31,Fixed,52.22,20,-0.3177430508955346
1238,Web Development,Upwork,Intermediate,Asia,Crypto,77,2502,14.69,73.66,3.71,81,Hourly,15.58,15,-0.8598671360108048
1239,Digital Marketing,Toptal,Expert,USA,PayPal,200,2896,62.11,98.41,4.66,50,Hourly,57.82,434,-0.7251906608938966
1240,App Development,Upwork,Expert,Europe,Bank Transfer,183,8114,33.71,59.28,4.58,87,Hourly,75.28,15,1.0584180882432281
1241,App Development,Fiverr,Expert,UK,PayPal,52,6672,89.49,93.43,3.62,63,Fixed,50.3,401,0.5655158620539346
1242,Customer Support,Toptal,Intermediate,Europe,Bank Transfer,76,8946,77.69,88.83,4.83,47,Fixed,18.83,174,1.3428110509266484
1243,Graphic Design,PeoplePerHour,Intermediate,Australia,Crypto,117,9583,40.12,88.55,4.91,1,Fixed,50.72,311,1.5605494129811424
1244,Data Entry,Toptal,Expert,Australia,Mobile Banking,249,3512,20.87,92.24,3.65,58,Hourly,63.64,411,-0.5146304865994411
1245,SEO,Toptal,Beginner,UK,Bank Transfer,163,1209,6.09,88.05,3.71,10,Fixed,38.45,337,-1.3018384109503032
1246,SEO,PeoplePerHour,Beginner,UK,Bank Transfer,278,4676,64.01,81.31,4.01,8,Fixed,71.59,77,-0.11675379361446347
1247,Data Entry,PeoplePerHour,Intermediate,Canada,PayPal,272,7106,43.58,56.56,4.88,26,Hourly,55.41,439,0.7138650757613918
1248,Web Development,Fiverr,Intermediate,USA,Crypto,34,3772,34.9,51.63,4.75,34,Fixed,72.95,239,-0.4257576857608722
1249,SEO,PeoplePerHour,Expert,USA,Mobile Banking,101,3610,98.62,96.04,3.21,19,Hourly,53.65,36,-0.48113227705259587
1250,App Development,Freelancer,Intermediate,USA,PayPal,255,6167,49.28,80.83,3.79,78,Hourly,19.19,231,0.39289753734825267
1251,Graphic Design,Freelancer,Intermediate,Middle East,PayPal,11,6639,76.23,89.83,4.11,72,Hourly,31.68,399,0.5542358527167316
1252,Digital Marketing,Fiverr,Expert,Australia,Mobile Banking,96,9957,21.85,74.08,4.01,1,Fixed,24.13,212,1.688389518802776
1253,Content Writing,Upwork,Expert,USA,Crypto,117,6899,6.28,55.87,3.39,48,Fixed,73.62,192,0.6431086535553004
1254,Web Development,Upwork,Intermediate,Canada,Mobile Banking,263,2293,44.67,56.26,4.72,25,Hourly,63.23,59,-0.9313071951464237
1255,Customer Support,Freelancer,Beginner,Canada,PayPal,111,8227,68.24,84.28,4.35,24,Fixed,57.35,188,1.0970435747615292
1256,Customer Support,PeoplePerHour,Intermediate,USA,PayPal,67,1810,53.13,71.52,4.68,47,Hourly,31.07,266,-1.0964055136273034
1257,SEO,Fiverr,Beginner,UK,Bank Transfer,275,5492,89.59,60.03,4.72,84,Fixed,22.88,125,0.1621700736327373
1258,Digital Marketing,Upwork,Beginner,Canada,Mobile Banking,203,7729,46.23,74.58,4.5,69,Hourly,62.95,202,0.9268179793091934
1259,Content Writing,Upwork,Beginner,Asia,Mobile Banking,150,2725,34.55,53.21,3.88,67,Hourly,43.19,321,-0.7836416183684938
1260,Customer Support,Toptal,Expert,UK,Mobile Banking,65,7174,92.02,79.1,4.22,32,Fixed,25.81,381,0.7371087313653252
1261,Data Entry,Freelancer,Expert,Asia,PayPal,124,5831,43.65,63.45,3.32,17,Hourly,53.16,31,0.27804653318764055
1262,Data Entry,PeoplePerHour,Expert,Australia,Crypto,65,3286,30.62,89.88,4.35,61,Hourly,12.82,402,-0.5918814596360432
1263,Graphic Design,Fiverr,Intermediate,Middle East,PayPal,30,5948,14.28,65.52,3.36,69,Hourly,32.83,311,0.31803929356499655
1264,Content Writing,Upwork,Expert,Canada,Bank Transfer,119,8285,80.36,72.76,4.39,11,Hourly,42.8,260,1.1168690457178254
1265,Data Entry,Toptal,Expert,UK,PayPal,44,8730,83.38,50.58,3.46,38,Hourly,20.36,386,1.2689782625376835
1266,Customer Support,Freelancer,Intermediate,Asia,PayPal,120,4326,8.16,53.62,3.24,68,Fixed,78.93,411,-0.23639025628176774
1267,Data Entry,Freelancer,Intermediate,USA,PayPal,140,4773,39.07,69.62,3.33,19,Fixed,24.64,345,-0.08359740253238201
1268,App Development,Fiverr,Beginner,Asia,Bank Transfer,281,9198,76.24,74.0,3.0,87,Hourly,19.12,470,1.4289493040471075
1269,SEO,Upwork,Intermediate,Asia,Mobile Banking,25,5694,94.91,80.0,4.44,17,Fixed,24.25,93,0.23121740351501005
1270,Customer Support,Fiverr,Intermediate,Australia,Crypto,35,1165,40.89,64.58,4.46,13,Hourly,63.83,327,-1.3168784233999071
1271,Customer Support,Fiverr,Expert,Europe,Crypto,251,1831,87.85,84.75,4.03,1,Hourly,39.79,99,-1.0892273258672653
1272,Customer Support,Toptal,Beginner,Europe,Bank Transfer,31,8892,42.4,93.01,3.32,2,Hourly,49.58,284,1.3243528538294074
1273,Graphic Design,Freelancer,Beginner,USA,Mobile Banking,77,1926,22.05,88.99,3.17,82,Hourly,11.47,460,-1.0567545717147113
1274,Digital Marketing,PeoplePerHour,Intermediate,Australia,Mobile Banking,101,5413,5.33,51.98,3.04,66,Hourly,12.41,314,0.1351664149164029
1275,Customer Support,Freelancer,Expert,Australia,Bank Transfer,165,8582,36.37,74.03,3.33,68,Fixed,41.21,24,1.2183891297526521
1276,Data Entry,Freelancer,Expert,Australia,PayPal,291,3425,40.96,55.25,4.78,16,Fixed,67.17,405,-0.5443686930338852
1277,App Development,Toptal,Expert,Australia,Mobile Banking,216,2800,94.79,62.1,3.48,4,Fixed,71.97,493,-0.7580052335112143
1278,Customer Support,PeoplePerHour,Expert,Europe,Crypto,80,9596,24.58,99.33,3.71,57,Fixed,16.07,352,1.5649930530230707
1279,Web Development,Upwork,Intermediate,UK,Bank Transfer,147,3326,41.31,57.12,3.21,73,Fixed,47.69,356,-0.5782087210454943
1280,Web Development,PeoplePerHour,Expert,Australia,Crypto,38,498,7.39,74.94,3.44,85,Fixed,73.93,116,-1.5448713393973126
1281,Digital Marketing,Upwork,Beginner,UK,PayPal,8,5587,77.54,80.91,4.04,23,Hourly,37.16,198,0.19464282778529132
1282,Content Writing,PeoplePerHour,Beginner,Asia,Bank Transfer,102,4222,91.94,85.12,4.22,2,Fixed,68.07,278,-0.2719393766171953
1283,Graphic Design,Fiverr,Intermediate,Asia,Crypto,221,9039,27.59,77.98,3.49,67,Hourly,19.36,69,1.3746001681496751
1284,App Development,PeoplePerHour,Expert,Australia,Crypto,32,3546,45.75,50.49,3.12,87,Hourly,75.48,334,-0.5030086587974744
1285,SEO,Toptal,Expert,Canada,PayPal,205,2232,16.6,66.32,3.78,26,Fixed,62.6,78,-0.952158121497011
1286,App Development,Upwork,Expert,Middle East,Bank Transfer,277,3376,48.4,75.89,3.47,7,Fixed,75.89,423,-0.5611177978073079
1287,Web Development,Freelancer,Expert,Canada,Mobile Banking,131,8887,17.67,54.39,3.44,44,Hourly,57.36,353,1.3226437615055886
1288,Web Development,Toptal,Intermediate,Asia,Mobile Banking,206,769,54.72,67.53,4.92,33,Hourly,35.44,13,-1.4522385354463427
1289,Digital Marketing,Upwork,Expert,Middle East,Crypto,13,1572,74.79,51.66,4.23,64,Hourly,75.67,28,-1.1777583082410703
1290,Content Writing,Upwork,Intermediate,Canada,PayPal,291,6806,57.57,53.93,4.11,36,Hourly,29.29,143,0.6113195363322739
1291,Content Writing,Freelancer,Expert,Australia,Crypto,92,6677,28.3,69.85,3.83,4,Hourly,33.25,476,0.5672249543777532
1292,Digital Marketing,Fiverr,Expert,UK,PayPal,23,1119,38.61,56.64,3.86,23,Fixed,59.06,342,-1.3326020727790384
1293,Customer Support,Toptal,Beginner,Middle East,Mobile Banking,85,5612,65.66,78.38,4.08,25,Fixed,63.57,9,0.2031882894043845
1294,App Development,Freelancer,Intermediate,Europe,Crypto,111,7799,61.03,84.47,4.39,85,Hourly,75.06,46,0.9507452718426542
1295,Web Development,Freelancer,Beginner,USA,Crypto,234,4937,17.99,90.03,4.4,74,Hourly,24.34,259,-0.027539174311130874
1296,App Development,Fiverr,Intermediate,Middle East,PayPal,116,4724,85.27,60.01,3.34,27,Hourly,65.86,11,-0.1003465073058046
1297,App Development,Toptal,Expert,Middle East,Bank Transfer,224,2206,50.14,58.37,4.0,51,Hourly,61.7,297,-0.9610454015808678
1298,Graphic Design,Freelancer,Expert,Europe,PayPal,127,7994,20.43,55.23,3.82,79,Hourly,14.47,225,1.017399872471581
1299,Web Development,Fiverr,Intermediate,Australia,Bank Transfer,248,4189,16.67,81.82,4.74,81,Hourly,37.11,259,-0.2832193859543983
1300,Content Writing,Toptal,Beginner,Canada,Mobile Banking,182,5679,96.73,85.32,4.26,69,Hourly,29.79,83,0.22609012654355415
1301,SEO,PeoplePerHour,Intermediate,Canada,Crypto,69,7137,31.75,51.58,4.07,80,Hourly,31.31,347,0.7244614481690673
1302,App Development,Upwork,Intermediate,Asia,Crypto,7,5128,91.32,96.81,3.23,23,Fixed,78.81,347,0.03774815245874088
1303,Web Development,Fiverr,Expert,UK,PayPal,211,6455,44.01,52.6,4.21,9,Hourly,54.99,5,0.4913412552002059
1304,App Development,Upwork,Beginner,Australia,PayPal,25,6921,41.66,77.06,3.23,33,Hourly,60.24,397,0.6506286597801024
1305,Graphic Design,PeoplePerHour,Intermediate,Europe,Mobile Banking,297,682,71.59,85.45,3.67,35,Fixed,78.36,246,-1.481976741880787
1306,Customer Support,Freelancer,Beginner,Australia,Mobile Banking,19,2249,5.94,93.55,3.29,50,Hourly,36.4,34,-0.9463472075960276
1307,Data Entry,Freelancer,Beginner,Australia,Bank Transfer,210,5403,37.12,85.7,4.38,24,Hourly,66.13,174,0.13174823026876564
1308,Web Development,Toptal,Intermediate,Canada,Mobile Banking,206,2960,33.75,90.09,3.41,88,Hourly,40.42,441,-0.7033142791490181
1309,Digital Marketing,Fiverr,Beginner,Europe,Mobile Banking,124,672,87.47,66.97,3.78,24,Hourly,70.87,64,-1.4853949265284243
1310,Data Entry,Fiverr,Expert,USA,Mobile Banking,141,6123,55.27,90.74,4.79,19,Fixed,22.65,146,0.3778575248986487
1311,App Development,Toptal,Expert,Middle East,Mobile Banking,299,410,39.63,54.01,3.41,39,Hourly,76.34,56,-1.5749513642965205
1312,Digital Marketing,Upwork,Expert,Canada,Bank Transfer,29,6415,30.28,94.74,4.02,61,Hourly,25.31,192,0.4776685166096568
1313,Digital Marketing,Freelancer,Expert,Europe,Mobile Banking,238,8451,61.1,77.38,3.84,25,Hourly,32.84,12,1.173610910868604
1314,Digital Marketing,Freelancer,Beginner,UK,Bank Transfer,125,9172,19.41,90.86,3.04,25,Fixed,62.93,391,1.4200620239632507
1315,Web Development,Fiverr,Expert,Middle East,PayPal,94,3993,28.39,72.62,4.59,27,Hourly,37.56,17,-0.35021580504808864
