id,nama,propinsi,kab,jenis,kelas,status_blu,kepemilikan,total_tempat_tidur,total_layanan,total_tenaga_kerja
3525043,RS Umum Nyai Ageng Pinatih Gresik,Jawa Timur,Gresik,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,113,37,66
3512036,RS Umum Daerah Besuki Kabupaten Situbondo,Jawa Timur,Situbondo,Rumah Sakit Umum,D,BLUD,Pemkab,107,34,116
3528028,RS Umum Daerah Waru Pamekasan,Jawa Timur,Pamekasan,Rumah Sakit Umum,D,BLUD,Pemkab,63,26,142
3571016,RS Umum Daerah Gambiran,Jawa Timur,Kota Kediri,Rumah Sakit Umum,B,BLUD,Pemkot,314,81,1415
3578772,RS Manyar Medical Centre,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,103,48,323
3511011,RS Umum dr. H.Koesnadi Bondowoso,Jawa Timur,Bondowoso,Rumah Sakit Umum,B,BLUD,Pemkab,323,123,703
3578571,RS Umum Daerah dr. Mohamad Soewandhie,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,B,BLUD,Pemkot,396,49,1247
3513027,RS Rizani,Jawa Timur,Probolinggo,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,141,26,204
3507259,RS Enggal Dangan,Jawa Timur,Malang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,28,
3508071,RS NU Permata,Jawa Timur,Lumajang,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Islam ,51,24,
3507070,RS Marsudi Waluyo,Jawa Timur,Malang,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Protestan,70,42,297
3515142,RS Umum Aminah,Jawa Timur,Sidoarjo,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,123,29,55
3517010,RS Umum Daerah Kab. Jombang,Jawa Timur,Jombang,Rumah Sakit Umum,B,BLUD,Pemkab,501,75,1621
3503045,RS Ibu dan Anak HST,Jawa Timur,Trenggalek,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Organisasi Sosial,35,21,65
3503011,RS Umum Daerah dr. Soedomo Trenggalek,Jawa Timur,Trenggalek,Rumah Sakit Umum,C,BLUD,Pemkab,306,38,903
3516062,RS Islam Sakinah,Jawa Timur,Mojokerto,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,232,148,447
3573097,RS Ibu dan Anak Husada Bunda,Jawa Timur,Kota Malang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,30,19,116
3501017,RSU Agung Mulia,Jawa Timur,Pacitan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,51,56,51
3509138,RS Kaliwates Jember,Jawa Timur,Jember,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,140,81,358
3523041,RS Medika Mulia Tuban,Jawa Timur,Tuban,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,147,78,359
3572065,RS Umum Aminah Blitar,Jawa Timur,Kota Blitar,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,147,24,295
3522059,RS Bhayangkara Wahyu Tutuko Bojonegoro ,Jawa Timur,Bojonegoro,Rumah Sakit Umum,C,BLU,POLRI,100,29,203
3508016,RS Daerah Dr. Haryoto Kabupaten Lumajang,Jawa Timur,Lumajang,Rumah Sakit Umum,B,BLUD,Pemkab,356,94,825
3578064,RS Adi Husada Undaan,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,196,95,818
3573252,RS Ibu dan Anak Mutiara Bunda,Jawa Timur,Kota Malang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,27,23,139
3573261,RS Bhirawa Bhakti,Jawa Timur,Kota Malang,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,51,26,66
3509134,RS Daerah Balung Jember,Jawa Timur,Jember,Rumah Sakit Umum,C,BLUD,Pemkab,150,44,353
3578202,RS Mata Undaan,Jawa Timur,Kota Surabaya,Rumah Sakit Khusus Mata,B,Non BLU/BLUD,Organisasi Sosial,48,26,266
3515130,RS Umum Prima Husada,Jawa Timur,Sidoarjo,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,61,15,53
3507119,RS Umum Wajak Husada,Jawa Timur,Malang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,35,45
3572043,RS Umum Syuhada Haji,Jawa Timur,Kota Blitar,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,109,61,170
3515030,RS Umum  Pusdik Polri Porong ,Jawa Timur,Sidoarjo,Rumah Sakit Umum,C,BLU,POLRI,114,46,204
3578764,RS Bhayangkara TK II HS. Samsoeri Mertojoso,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,B,Non BLU/BLUD,POLRI,205,79,332
3573257,RS Umum Persada Hospital,Jawa Timur,Kota Malang,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,202,99,556
3573276,RS Umum BRI Medika Malang,Jawa Timur,Kota Malang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,52,56,
3577099,RS Hermina Madiun,Jawa Timur,Kota Madiun,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,110,130,
3574023,RS Umum Dharma Husada,Jawa Timur,Kota Probolinggo,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,68,25,60
3578224,RS Umum Islam Surabaya Jemursari ,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,290,63,910
3578767,RS Ibu dan Anak Cempaka Putih Permata,Jawa Timur,Kota Surabaya,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,27,31,65
3521013,RS Umum Daerah Dr. Soeroto Ngawi,Jawa Timur,Ngawi,Rumah Sakit Umum,C,BLUD,Pemkab,296,89,48
3573247,RS Ibu dan Anak Permata Hati,Jawa Timur,Kota Malang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,28,15,38
3525089,RS Umum Mabarrot MWC NU,Jawa Timur,Gresik,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,51,25,102
3511013,RS Mitra Medika Bondowoso,Jawa Timur,Bondowoso,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,147,21,190
3529040,RS Umum Daerah Abuya Kangean,Jawa Timur,Sumenep,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,90,43,
3525087,RS Denisa,Jawa Timur,Gresik,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,46,36,100
3514052,RS Umum Bhayangkara Pusdik Brimob ,Jawa Timur,Pasuruan,Rumah Sakit Umum,D,BLU,POLRI,132,25,166
3505045,RS Umum Daerah Srengat Kab. Blitar,Jawa Timur,Blitar,Rumah Sakit Umum,C,BLUD,Pemkab,152,24,210
3512052,RS Umum Mulia Medical Center,Jawa Timur,Situbondo,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,51,11,
3509010,RS Umum Daerah Dr. Soebandi Jember,Jawa Timur,Jember,Rumah Sakit Umum,B,BLUD,Pemkab,389,90,1196
3578090,RS TNI AL Dr. Oepomo,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AL,51,21,105
3573260,RS Ibu dan Anak Refa husada,Jawa Timur,Kota Malang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,100,19,93
3515146,RS Pusura Candi,Jawa Timur,Sidoarjo,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,29,32
3571031,RS Umum Bhayangkara Kediri,Jawa Timur,Kota Kediri,Rumah Sakit Umum,B,BLU,POLRI,331,49,759
3574069,RS Ibu dan Anak Muhammadiyah Kota Probolinggo,Jawa Timur,Kota Probolinggo,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,82,16,160
3525102,RS Umum Randegansari Husada,Jawa Timur,Gresik,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,69,58,32
3573264,RS Ibu dan Anak Melati Children Hospital,Jawa Timur,Kota Malang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,25,16,19
3512034,RS Elizabeth,Jawa Timur,Situbondo,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,100,58,166
3578593,RS Ibu dan Anak Pura Raharja,Jawa Timur,Kota Surabaya,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Organisasi Sosial,72,19,175
3578789,RS Ibu dan Anak Kendangsari Surabaya,Jawa Timur,Kota Surabaya,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,20,32,210
3573135,RS Ibu dan Anak Muhammadiyah Malang,Jawa Timur,Kota Malang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,30,24,81
3522062,RS Muslimat NU Muna Anggita Bojonegoro,Jawa Timur,Bojonegoro,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Islam ,43,32,76
3525101,RS Umum Daerah Umar Mas'ud Bawean,Jawa Timur,Gresik,Rumah Sakit Umum,D,BLUD,Pemkab,50,20,97
3512039,RS Ibu dan Anak Jatimed,Jawa Timur,Situbondo,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,25,14,30
3503062,RS Umum Daerah Panggul,Jawa Timur,Trenggalek,Rumah Sakit Umum,D,BLUD,Pemkab,54,21,
3507261,RS Umum Cahaya Medika,Jawa Timur,Malang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,16,
3517043,RS Ibu dan Anak Muslimat Jombang,Jawa Timur,Jombang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,54,23,208
3525088,RS Muhammadiyah Gresik,Jawa Timur,Gresik,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,139,43,220
3528040,RS Ibu dan Anak Siti Aisyah Pamekasan,Jawa Timur,Pamekasan,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Organisasi Islam ,25,21,
3504012,RS Umum Daerah Dr. Iskak Tulungagung,Jawa Timur,Tulungagung,Rumah Sakit Umum,B,BLUD,Pemkab,500,98,1418
3577015,RS Umum Daerah Dr. Soedono Madiun,Jawa Timur,Kota Madiun,Rumah Sakit Umum,B,BLUD,Pemprop,355,135,693
3506060,RS Ibu dan Anak Kasih Bunda,Jawa Timur,Kediri,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,42,16,49
3509135,RS Bina Sehat Jember,Jawa Timur,Jember,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,190,112,797
3507107,RS Ben Mari,Jawa Timur,Malang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,55,46,152
3524050,RS Umum Permata Bunda,Jawa Timur,Lamongan,Rumah Sakit Umum,D,BLU,SWASTA/LAINNYA,51,19,58
3522075,RS Umum Daerah Kepohbaru,Jawa Timur,Bojonegoro,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,50,20,
3524016,RS Umum Daerah Dr. Soegiri Lamongan,Jawa Timur,Lamongan,Rumah Sakit Umum,B,BLUD,Pemkab,371,55,792
3522060,RS Umum Muhammadiyah Kalitidu,Jawa Timur,Bojonegoro,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,89,23,101
3527012,RS Umum Daerah dr. Mohammad Zyn Kab. Sampang,Jawa Timur,Sampang,Rumah Sakit Umum,B,BLUD,Pemkab,255,57,488
3578235,RS Bunda ,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,23,140
3577052,RS Ibu dan Anak Al Hasanah,Jawa Timur,Kota Madiun,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,27,19,76
3516034,RS Dharma Husada,Jawa Timur,Mojokerto,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,17,22
3510021,RS Umum Bhakti Husada,Jawa Timur,Banyuwangi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,101,50,226
3578443,RS Umum Siloam Hospitals Surabaya,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,201,110,508
3579003,RS Bhayangkara Hasta Brata Batu ,Jawa Timur,Kota Batu,Rumah Sakit Umum,C,BLU,POLRI,143,32,145
3573011,RS Umum Daerah Dr. Saiful Anwar,Jawa Timur,Kota Malang,Rumah Sakit Umum,A,BLUD,Pemprop,935,157,2983
3526032,RS Khusus Bedah Al Ishaqiy,Jawa Timur,Bangkalan,Rumah Sakit Khusus Bedah,C,BLU,SWASTA/LAINNYA,25,16,30
3507260,RS Umum Daerah Ngantang,Jawa Timur,Malang,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,52,2,
3515106,RS Islam Siti Hajar Sidoarjo,Jawa Timur,Sidoarjo,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,225,83,598
3509140,RS Siloam Jember,Jawa Timur,Jember,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,100,33,157
3502010,RS Umum Daerah Dr. Harjono S. Kabupaten Ponorogo,Jawa Timur,Ponorogo,Rumah Sakit Umum,B,BLUD,Pemkab,400,104,814
3575013,RS Umum Daerah Dr. R. Soedarsono Kota Pasuruan,Jawa Timur,Kota Pasuruan,Rumah Sakit Umum,C,BLUD,Pemkot,211,80,400
3578770,RS Wijaya Surabaya,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,71,32,109
3515133,RS Ibu dan Anak Metro Hospitals Sidoarjo,Jawa Timur,Sidoarjo,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,25,13,43
3525097,RS Surya Medika,Jawa Timur,Gresik,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,106,45,94
3512038,RS Umum Mitra Sehat Kabupaten Situbondo,Jawa Timur,Situbondo,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,85,39,229
3517098,RS Bedah Surya Dharma Husada,Jawa Timur,Jombang,Rumah Sakit Khusus Bedah,C,Non BLU/BLUD,SWASTA/LAINNYA,26,11,29
3522025,RS Umum Aisyiyah Bojonegoro,Jawa Timur,Bojonegoro,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,159,29,307
3505035,RS Umum Ananda,Jawa Timur,Blitar,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,31,36,139
3507248,RS Bedah Hasta Husada,Jawa Timur,Malang,Rumah Sakit Khusus Bedah,C,Non BLU/BLUD,SWASTA/LAINNYA,61,30,242
3507015,RS Bala Keselamatan Bokor,Jawa Timur,Malang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,77,26,221
3578016,RS Umum Daerah Dr. Soetomo,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,A,BLUD,Pemprop,1311,155,7939
3515126,RS Umum Al-Islam H. M. Mawardi,Jawa Timur,Sidoarjo,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,140,35,324
3525090,RS Umum Wates Husada,Jawa Timur,Gresik,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,61,67,177
3571150,RS Umum Daerah Kilisuci,Jawa Timur,Kota Kediri,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkot,74,25,
3509032,RS Tk. III Baladhika Husada Jember,Jawa Timur,Jember,Rumah Sakit Umum,C,Non BLU/BLUD,TNI AD,151,34,437
3578111,RS Islam Surabaya,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,253,113,667
3505024,RS Umum Aulia Blitar,Jawa Timur,Blitar,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,100,29,162
3578795,RS Ibu dan Anak Ferina,Jawa Timur,Kota Surabaya,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,25,15,129
3508060,RS Umum Muhammadiyah Lumajang,Jawa Timur,Lumajang,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Islam ,60,26,135
3571053,RS Umum Daha Husada,Jawa Timur,Kota Kediri,Rumah Sakit Umum,D,BLUD,Pemprop,55,53,154
3520013,RS Umum Bhakti Persada,Jawa Timur,Magetan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,47,8,35
3517111,RS Hasyim Asy'ari,Jawa Timur,Jombang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,27,
3513024,RS Graha Sehat,Jawa Timur,Probolinggo,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,101,27,230
3578614,RS Bhakti Rahayu,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,101,32,233
3573258,RS Umum Daerah Kota Malang,Jawa Timur,Kota Malang,Rumah Sakit Umum,C,BLUD,Pemkot,100,38,268
3516039,RS Umum Dian Husada,Jawa Timur,Mojokerto,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,95,25,20
3515143,RS Umum Mitra Sehat Mandiri Sidoarjo,Jawa Timur,Sidoarjo,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,75,23,121
3573215,RS Umum Islam Aisyiyah Malang,Jawa Timur,Kota Malang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,165,87,504
3508054,RS Bhayangkara Lumajang ,Jawa Timur,Lumajang,Rumah Sakit Umum,C,BLU,POLRI,136,85,238
3524045,RS Umum dr. Suyudi,Jawa Timur,Lamongan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,104,44,156
3527025,RS Sukma Wijaya,Jawa Timur,Sampang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,57,20,
3518011,RS Umum Daerah Nganjuk,Jawa Timur,Nganjuk,Rumah Sakit Umum,B,BLUD,Pemkab,350,86,696
3504057,RS Ibu dan Anak Fauziah ,Jawa Timur,Tulungagung,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,49,12,63
3516075,RS Mawaddah Medika,Jawa Timur,Mojokerto,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,144,33,173
3505013,RS Umum Daerah Ngudi Waluyo Wlingi,Jawa Timur,Blitar,Rumah Sakit Umum,B,BLUD,Pemkab,206,136,674
3577030,RS Umum TNI AD Tk. IV 05.04.01 Kota Madiun,Jawa Timur,Kota Madiun,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,67,24,169
3518046,RS Islam Aisyiyah Nganjuk,Jawa Timur,Nganjuk,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Islam ,107,53,241
3504071,RS Umum Muhammadiyah Bandung,Jawa Timur,Tulungagung,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Islam ,66,50,93
3578777,RS Universitas Airlangga ,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,B,Non BLU/BLUD,Kementerian Lain,399,99,873
3573256,RS Bantuan 05.08.04 Lawang,Jawa Timur,Malang,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,47,34,52
3578816,RS Ibu dan Anak Idaf Husada,Jawa Timur,Kota Surabaya,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,18,28,
3524031,RS Umum Muhammadiyah Lamongan,Jawa Timur,Lamongan,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,220,121,784
3517091,RS Umum dr. Moedjito Dwidjosiswojo,Jawa Timur,Jombang,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,58,20,106
3525096,RS Petrokimia Gresik Driyorejo,Jawa Timur,Gresik,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,101,49,160
3575016,RS Asih Abyakta,Jawa Timur,Pasuruan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,64,32,186
3524074,RS An-Noor Medika Lamongan,Jawa Timur,Lamongan,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,54,13,
3528024,RS Umum Larasati Pamekasan,Jawa Timur,Pamekasan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,67,64,147
3504073,RS Putra Waspada Tulungagung,Jawa Timur,Tulungagung,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,98,33,173
3509137,RS Umum Srikandi IBI Jember,Jawa Timur,Jember,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,100,16,155
3510054,RS Islam Fatimah,Jawa Timur,Banyuwangi,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,103,31,149
3578523,RS Umum Daerah Haji Provinsi Jawa Timur,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,B,BLUD,Pemprop,301,63,1176
3573044,RS Umum Panti Nirmala,Jawa Timur,Kota Malang,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,200,63,763
3578780,RS Orthopedi dan Traumatologi Surabaya,Jawa Timur,Kota Surabaya,Rumah Sakit Khusus Orthopedi,C,Non BLU/BLUD,Perusahaan,36,63,194
3516016,RS Umum Daerah Sumberglagah,Jawa Timur,Mojokerto,Rumah Sakit Umum,C,BLUD,Pemprop,131,102,328
3578773,RS Ibu dan Anak Bantuan 05.08.05 Surabaya,Jawa Timur,Kota Surabaya,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,TNI AD,64,19,66
3502123,RS Umum Darmayu Ponorogo,Jawa Timur,Ponorogo,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,172,70,313
3576036,RS Gatoel,Jawa Timur,Kota Mojokerto,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,125,37,393
3504068,RS Umum Bhayangkara Tulungagung,Jawa Timur,Tulungagung,Rumah Sakit Umum,C,BLU,POLRI,114,43,332
3515135,RS Bantuan 05.08.03 Sidoarjo,Jawa Timur,Sidoarjo,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,50,34,70
3525093,RS Fathma Medika,Jawa Timur,Gresik,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,104,61,316
3514058,RS Umum Daerah Grati,Jawa Timur,Pasuruan,Rumah Sakit Umum,C,BLUD,Pemkab,183,90,320
3522047,RS Umum Daerah Sumberrejo,Jawa Timur,Bojonegoro,Rumah Sakit Umum,C,BLUD,Pemkab,103,31,104
3571146,RS Umum Lirboyo,Jawa Timur,Kota Kediri,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,101,55,96
3517089,RS Umum Daerah Ploso,Jawa Timur,Jombang,Rumah Sakit Umum,D,BLUD,Pemkab,126,32,265
3520015,RS Ibu dan Anak Samudra Husada,Jawa Timur,Magetan,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,28,16,87
3577098,RS Umum Darmayu Madiun,Jawa Timur,Kota Madiun,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,128,37,
3579030,RS Umum Karsa Husada Kota Batu ,Jawa Timur,Kota Batu,Rumah Sakit Umum,B,BLUD,Pemprop,250,74,523
3578031,RS William Booth Surabaya,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Protestan,100,77,316
3573254,RS Ibu dan Anak Galeri Candra Malang,Jawa Timur,Kota Malang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,62,22,66
3514060,RS Mata Pasuruan,Jawa Timur,Pasuruan,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,SWASTA/LAINNYA,23,11,23
3509101,RS Utama Husada Jember,Jawa Timur,Jember,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,17,58
3578144,RS Marinir Ewa Pangalila Gunungsari,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,C,Non BLU/BLUD,TNI AL,114,36,184
3508056,RS Islam Lumajang,Jawa Timur,Lumajang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,102,30,247
3578782,RS Surabaya Medical Service,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,52,14,82
3509151,RS Umum Universitas Muhammadiyah Jember,Jawa Timur,Jember,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,101,27,
3571122,RS Muhammadiyah Ahmad Dahlan,Jawa Timur,Kota Kediri,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,218,62,312
3512035,RS Umum Fatimah Lamongan,Jawa Timur,Lamongan,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,106,26,165
3506063,RS Umum  Wilujeng,Jawa Timur,Kediri,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,106,31,83
3578808,Mayapada Hospital Surabaya ,Jawa Timur,Kota Surabaya,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,106,91,
3514036,RS Umum Daerah Bangil,Jawa Timur,Pasuruan,Rumah Sakit Umum,B,BLU,Pemkab,397,47,713
3578731,RS Gigi dan Mulut Nala Husada,Jawa Timur,Kota Surabaya,Rumah Sakit Khusus Gigi dan Mulut,B,Non BLU/BLUD,Organisasi Sosial,12,17,109
3578779,RS Ibu dan Anak Lombok Dua Dua,Jawa Timur,Kota Surabaya,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,41,21,70
3512037,RS Umum Daerah Asembagus Kabupaten Situbondo,Jawa Timur,Situbondo,Rumah Sakit Umum,D,BLUD,Pemkab,103,27,242
3510108,RS Al-Rohmah Banyuwangi,Jawa Timur,Banyuwangi,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,63,21,63
3507230,RS Sumber Sentosa,Jawa Timur,Malang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,25,162
3515121,RS Umum Anwar Medika ,Jawa Timur,Sidoarjo,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,157,54,740
3508055,RS Djatiroto,Jawa Timur,Lumajang,Rumah Sakit Umum,C,Non BLU/BLUD,BUMN,101,44,163
3507105,RS Lawang Medika,Jawa Timur,Malang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,56,25,160
3525092,RS Grha Husada Gresik ,Jawa Timur,Gresik,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,50,33,147
3510107,RS Umum Abdhi Famili,Jawa Timur,Banyuwangi,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,71,22,90
3527026,RS Qona'ah,Jawa Timur,Sampang,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,61,23,
